key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:27,layout,destination,100000,449260,2026,66666,max_maxdegree,29833800.0,2655100.0
layout:27,layout,destination,100000,449260,2026,66666,mean_degree,27313300.0,1637600.0
layout:27,layout,destination,100000,449260,2026,66666,mean_map,33440650.0,1637600.0
layout:27,layout,destination,100000,449260,2026,66666,mean_ring,31552850.0,1637600.0
layout:27,layout,destination,100000,449260,2026,66666,std_binary,52386450.0,0.0
layout:28,layout,random,100000,449260,2026,33333,binary,49630000.0,0.0
layout:28,layout,random,100000,449260,2026,33333,caliber,43646500.0,2703000.0
layout:28,layout,random,100000,449260,2026,33333,degree4,62292900.0,8072900.0
layout:28,layout,random,100000,449260,2026,33333,fourary,49837400.0,0.0
layout:28,layout,random,100000,449260,2026,33333,max_maxdegree,25669500.0,3071700.0
layout:28,layout,random,100000,449260,2026,33333,mean_degree,25728950.0,2036000.0
layout:28,layout,random,100000,449260,2026,33333,mean_map,31183650.0,2036000.0
layout:28,layout,random,100000,449260,2026,33333,mean_ring,29009600.0,2036000.0
layout:28,layout,random,100000,449260,2026,33333,std_binary,47932750.0,0.0
layout:28,layout,random,100000,449260,2026,66666,binary,49579050.0,0.0
layout:28,layout,random,100000,449260,2026,66666,caliber,43789200.0,2703000.0
layout:28,layout,random,100000,449260,2026,66666,degree4,59039600.0,8072900.0
layout:28,layout,random,100000,449260,2026,66666,fourary,49166800.0,0.0
layout:28,layout,random,100000,449260,2026,66666,max_maxdegree,25197200.0,3071700.0
layout:28,layout,random,100000,449260,2026,66666,mean_degree,26014950.0,2036000.0
layout:28,layout,random,100000,449260,2026,66666,mean_map,29656050.0,2036000.0
layout:28,layout,random,100000,449260,2026,66666,mean_ring,29940650.0,2036000.0
layout:28,layout,random,100000,449260,2026,66666,std_binary,47379300.0,0.0
layout:3,layout,random,5000,22662,42,1666,binary,1067050.0,0.0
layout:3,layout,random,5000,22662,42,1666,caliber,925650.0,90700.0
layout:3,layout,random,5000,22662,42,1666,degree4,1223850.0,296400.0
layout:3,layout,random,5000,22662,42,1666,fourary,1176500.0,0.0
layout:3,layout,random,5000,22662,42,1666,max_maxdegree,660350.0,78700.0
layout:3,layout,random,5000,22662,42,1666,mean_degree,677950.0,43900.0
layout:3,layout,random,5000,22662,42,1666,mean_map,735600.0,43900.0
layout:3,layout,random,5000,22662,42,1666,mean_ring,678000.0,43900.0
layout:3,layout,random,5000,22662,42,1666,std_binary,1027100.0,0.0
layout:3,layout,random,5000,22662,42,3333,binary,1150300.0,0.0
layout:3,layout,random,5000,22662,42,3333,caliber,973050.0,90700.0
layout:3,layout,random,5000,22662,42,3333,degree4,1287850.0,296400.0
layout:3,layout,random,5000,22662,42,3333,fourary,1186500.0,0.0
layout:3,layout,random,5000,22662,42,3333,max_maxdegree,720150.0,78700.0
layout:3,layout,random,5000,22662,42,3333,mean_degree,666400.0,43900.0
layout:3,layout,random,5000,22662,42,3333,mean_map,750950.0,43900.0
layout:3,layout,random,5000,22662,42,3333,mean_ring,679450.0,43900.0
layout:3,layout,random,5000,22662,42,3333,std_binary,1056150.0,0.0
layout:30,layout,rcm,100000,449260,2026,6420,binary,52032250.0,0.0
layout:30,layout,rcm,100000,449260,2026,6420,caliber,46742100.0,24312000.0
layout:30,layout,rcm,100000,449260,2026,6420,degree4,64315200.0,30313700.0
layout:30,layout,rcm,100000,449260,2026,6420,fourary,51983900.0,0.0
layout:30,layout,rcm,100000,449260,2026,6420,max_maxdegree,28024450.0,9545000.0
layout:30,layout,rcm,100000,449260,2026,6420,mean_degree,27939550.0,3643600.0
layout:30,layout,rcm,100000,449260,2026,6420,mean_map,28438000.0,3643600.0
layout:30,layout,rcm,100000,449260,2026,6420,mean_ring,27057750.0,3643600.0
layout:30,layout,rcm,100000,449260,2026,6420,std_binary,50013800.0,0.0
layout:30,layout,rcm,100000,449260,2026,87968,binary,53633700.0,0.0
layout:30,layout,rcm,100000,449260,2026,87968,caliber,45955500.0,24312000.0
layout:30,layout,rcm,100000,449260,2026,87968,degree4,64871550.0,30313700.0
layout:30,layout,rcm,100000,449260,2026,87968,fourary,51237500.0,0.0
layout:30,layout,rcm,100000,449260,2026,87968,max_maxdegree,28714300.0,9545000.0
layout:30,layout,rcm,100000,449260,2026,87968,mean_degree,27816650.0,3643600.0
layout:30,layout,rcm,100000,449260,2026,87968,mean_map,30266700.0,3643600.0
layout:30,layout,rcm,100000,449260,2026,87968,mean_ring,27601000.0,3643600.0
layout:30,layout,rcm,100000,449260,2026,87968,std_binary,50503550.0,0.0
layout:4,layout,bfs,5000,22662,42,623,binary,1073400.0,0.0
layout:4,layout,bfs,5000,22662,42,623,caliber,930950.0,136700.0
layout:4,layout,bfs,5000,22662,42,623,degree4,1235750.0,356700.0
layout:4,layout,bfs,5000,22662,42,623,fourary,1079900.0,0.0
layout:4,layout,bfs,5000,22662,42,623,max_maxdegree,667850.0,79300.0
layout:4,layout,bfs,5000,22662,42,623,mean_degree,695850.0,46300.0
layout:4,layout,bfs,5000,22662,42,623,mean_map,623100.0,46300.0
layout:4,layout,bfs,5000,22662,42,623,mean_ring,563450.0,46300.0
layout:4,layout,bfs,5000,22662,42,623,std_binary,1033450.0,0.0
layout:4,layout,bfs,5000,22662,42,4621,binary,1070600.0,0.0
layout:4,layout,bfs,5000,22662,42,4621,caliber,988300.0,136700.0
layout:4,layout,bfs,5000,22662,42,4621,degree4,1262450.0,356700.0
layout:4,layout,bfs,5000,22662,42,4621,fourary,1116500.0,0.0
layout:4,layout,bfs,5000,22662,42,4621,max_maxdegree,707950.0,79300.0
layout:4,layout,bfs,5000,22662,42,4621,mean_degree,747600.0,46300.0
layout:4,layout,bfs,5000,22662,42,4621,mean_map,703150.0,46300.0
layout:4,layout,bfs,5000,22662,42,4621,mean_ring,557450.0,46300.0
layout:4,layout,bfs,5000,22662,42,4621,std_binary,1037800.0,0.0
layout:5,layout,rcm,5000,22662,42,378,binary,1095600.0,0.0
layout:5,layout,rcm,5000,22662,42,378,caliber,940700.0,115600.0
layout:5,layout,rcm,5000,22662,42,378,degree4,1276250.0,286400.0
layout:5,layout,rcm,5000,22662,42,378,fourary,1066100.0,0.0
layout:5,layout,rcm,5000,22662,42,378,max_maxdegree,698950.0,79900.0
layout:5,layout,rcm,5000,22662,42,378,mean_degree,672100.0,35700.0
layout:5,layout,rcm,5000,22662,42,378,mean_map,596050.0,35700.0
layout:5,layout,rcm,5000,22662,42,378,mean_ring,530850.0,35700.0
layout:5,layout,rcm,5000,22662,42,378,std_binary,1076250.0,0.0
layout:5,layout,rcm,5000,22662,42,4376,binary,1277650.0,0.0
layout:5,layout,rcm,5000,22662,42,4376,caliber,988500.0,115600.0
layout:5,layout,rcm,5000,22662,42,4376,degree4,1313850.0,286400.0
layout:5,layout,rcm,5000,22662,42,4376,fourary,1076050.0,0.0
layout:5,layout,rcm,5000,22662,42,4376,max_maxdegree,715000.0,79900.0
layout:5,layout,rcm,5000,22662,42,4376,mean_degree,727000.0,35700.0
layout:5,layout,rcm,5000,22662,42,4376,mean_map,659050.0,35700.0
layout:5,layout,rcm,5000,22662,42,4376,mean_ring,581650.0,35700.0
layout:5,layout,rcm,5000,22662,42,4376,std_binary,1057550.0,0.0
layout:6,layout,weight,100000,450557,42,33333,binary,46334450.0,0.0
layout:6,layout,weight,100000,450557,42,33333,caliber,41893550.0,1949900.0
layout:6,layout,weight,100000,450557,42,33333,degree4,57474900.0,7634000.0
layout:6,layout,weight,100000,450557,42,33333,fourary,46354200.0,0.0
layout:6,layout,weight,100000,450557,42,33333,max_maxdegree,24085500.0,2534400.0
layout:6,layout,weight,100000,450557,42,33333,mean_degree,23869200.0,1580400.0
layout:6,layout,weight,100000,450557,42,33333,mean_map,24560850.0,1580400.0
layout:6,layout,weight,100000,450557,42,33333,mean_ring,23717950.0,1580400.0
layout:6,layout,weight,100000,450557,42,33333,std_binary,45006250.0,0.0
layout:6,layout,weight,100000,450557,42,66666,binary,47758900.0,0.0
layout:6,layout,weight,100000,450557,42,66666,caliber,40895950.0,1949900.0
layout:6,layout,weight,100000,450557,42,66666,degree4,56237750.0,7634000.0
layout:6,layout,weight,100000,450557,42,66666,fourary,46192150.0,0.0
layout:6,layout,weight,100000,450557,42,66666,max_maxdegree,23663200.0,2534400.0
layout:6,layout,weight,100000,450557,42,66666,mean_degree,23969500.0,1580400.0
layout:6,layout,weight,100000,450557,42,66666,mean_map,25264850.0,1580400.0
layout:6,layout,weight,100000,450557,42,66666,mean_ring,24194050.0,1580400.0
layout:6,layout,weight,100000,450557,42,66666,std_binary,45823800.0,0.0
layout:7,layout,destination,100000,450557,42,33333,binary,48799750.0,0.0
layout:7,layout,destination,100000,450557,42,33333,caliber,43698850.0,2350700.0
layout:7,layout,destination,100000,450557,42,33333,degree4,58732150.0,7461100.0
layout:7,layout,destination,100000,450557,42,33333,fourary,46769850.0,0.0
layout:7,layout,destination,100000,450557,42,33333,max_maxdegree,25130950.0,2637000.0
layout:7,layout,destination,100000,450557,42,33333,mean_degree,24457500.0,1472400.0
layout:7,layout,destination,100000,450557,42,33333,mean_map,31352850.0,1472400.0
layout:7,layout,destination,100000,450557,42,33333,mean_ring,29443400.0,1472400.0
layout:7,layout,destination,100000,450557,42,33333,std_binary,47730500.0,0.0
layout:7,layout,destination,100000,450557,42,66666,binary,46995000.0,0.0
layout:7,layout,destination,100000,450557,42,66666,caliber,42613750.0,2350700.0
layout:7,layout,destination,100000,450557,42,66666,degree4,57574400.0,7461100.0
layout:7,layout,destination,100000,450557,42,66666,fourary,46070150.0,0.0
layout:7,layout,destination,100000,450557,42,66666,max_maxdegree,25546700.0,2637000.0
layout:7,layout,destination,100000,450557,42,66666,mean_degree,24255850.0,1472400.0
layout:7,layout,destination,100000,450557,42,66666,mean_map,29837350.0,1472400.0
layout:7,layout,destination,100000,450557,42,66666,mean_ring,29192450.0,1472400.0
layout:7,layout,destination,100000,450557,42,66666,std_binary,45919750.0,0.0
layout:8,layout,random,100000,450557,42,33333,binary,47833550.0,0.0
layout:8,layout,random,100000,450557,42,33333,caliber,42093950.0,1981200.0
layout:8,layout,random,100000,450557,42,33333,degree4,58680500.0,7321300.0
layout:8,layout,random,100000,450557,42,33333,fourary,47796350.0,0.0
layout:8,layout,random,100000,450557,42,33333,max_maxdegree,24503200.0,2850000.0
layout:8,layout,random,100000,450557,42,33333,mean_degree,24409050.0,1691100.0
layout:8,layout,random,100000,450557,42,33333,mean_map,30558350.0,1691100.0
layout:8,layout,random,100000,450557,42,33333,mean_ring,28723200.0,1691100.0
layout:8,layout,random,100000,450557,42,33333,std_binary,46045100.0,0.0
layout:8,layout,random,100000,450557,42,66666,binary,52797250.0,0.0
layout:8,layout,random,100000,450557,42,66666,caliber,44577550.0,1981200.0
layout:8,layout,random,100000,450557,42,66666,degree4,61655100.0,7321300.0
layout:8,layout,random,100000,450557,42,66666,fourary,49490050.0,0.0
layout:8,layout,random,100000,450557,42,66666,max_maxdegree,25871950.0,2850000.0
layout:8,layout,random,100000,450557,42,66666,mean_degree,26470250.0,1691100.0
layout:8,layout,random,100000,450557,42,66666,mean_map,31637300.0,1691100.0
layout:8,layout,random,100000,450557,42,66666,mean_ring,30311850.0,1691100.0
layout:8,layout,random,100000,450557,42,66666,std_binary,49078150.0,0.0
layout:9,layout,bfs,100000,450557,42,3927,binary,48882350.0,0.0
layout:9,layout,bfs,100000,450557,42,3927,caliber,42472650.0,3773800.0
layout:9,layout,bfs,100000,450557,42,3927,degree4,58590000.0,7836900.0
layout:9,layout,bfs,100000,450557,42,3927,fourary,48386850.0,0.0
layout:9,layout,bfs,100000,450557,42,3927,max_maxdegree,25686450.0,4174500.0
layout:9,layout,bfs,100000,450557,42,3927,mean_degree,25672550.0,1593400.0
layout:9,layout,bfs,100000,450557,42,3927,mean_map,26083650.0,1593400.0
layout:9,layout,bfs,100000,450557,42,3927,mean_ring,25854400.0,1593400.0
layout:9,layout,bfs,100000,450557,42,3927,std_binary,47373950.0,0.0
layout:9,layout,bfs,100000,450557,42,22537,binary,50047100.0,0.0
layout:9,layout,bfs,100000,450557,42,22537,caliber,43403350.0,3773800.0
layout:9,layout,bfs,100000,450557,42,22537,degree4,58920250.0,7836900.0
layout:9,layout,bfs,100000,450557,42,22537,fourary,49472650.0,0.0
layout:9,layout,bfs,100000,450557,42,22537,max_maxdegree,25609700.0,4174500.0
layout:9,layout,bfs,100000,450557,42,22537,mean_degree,26043650.0,1593400.0
layout:9,layout,bfs,100000,450557,42,22537,mean_map,27087250.0,1593400.0
layout:9,layout,bfs,100000,450557,42,22537,mean_ring,25508100.0,1593400.0
layout:9,layout,bfs,100000,450557,42,22537,std_binary,47354300.0,0.0
